run_id,date_ist,platform,canonical_sku,city,pincode,price,mrp,discount_pct,in_stock
2026-05-21-1330,2026-05-21,amazon,jivo-extra-light-olive-oil-5-litre-with-extra-virgin-olive-oil-1-litre-5l,All India,-,3199,5399,40.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-light-olive-oil-500ml-500ml,All India,-,678,998,32.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-light-olive-oil-5l-2l-5l,All India,-,3897,9298,58.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-light-olive-oil-extra-virgin-olive-oil-pomace-olive-oil-1l,All India,-,1699,4347,60.9,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-1-litre-1l,All India,-,799,1799,55.6,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-1-litre-with-extra-light-olive-oil-1-litre-1l,All India,-,1329,3298,59.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-1l-jivo-extra-light-olive-oil-1l-for-cooking-1l,All India,-,1265,2498,49.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200-ml-extra-light-olive-oil-1-litre-200ml,All India,-,688,1798,61.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200-ml-extra-light-olive-oil-5-litre-tin-200ml,All India,-,2969,6798,56.3,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200-ml-pet-bottle-200ml,All India,-,189,945,80,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200ml-200ml,All India,-,299,800,62.6,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200ml-pet-bottle-pomace-olive-oil-1-litre-200ml,All India,-,568,948,40.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-200ml-pet-bottle-pomace-olive-oil-5-litre-200ml,All India,-,2288,5298,56.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-250-ml-250ml,All India,-,390,900,56.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-5-litre-tin-with-extra-light-olive-oil-2-litre-pet-bottle-5l,All India,-,4829,7595,36.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-5-litre-with-1litre-100-natural-and-cold-pressed-cooking-oil-for-dressings-salad-and-soups-dips-marinades-5l,All India,-,3899,9798,60.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-5-litre-with-cold-pressed-canola-oil-1-litre-5l,All India,-,3650,6370,42.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-extra-virgin-olive-oil-tin-with-cold-pressed-canola-oil-na,All India,-,4999,4999,0,1
2026-05-21-1330,2026-05-21,amazon,jivo-first-pressed-sesame-oil-na,All India,-,329,600,45.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-first-pressed-yellow-mustard-oil-1-litre-1-litre-combo-offer-1l,All India,-,640,750,14.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-first-pressed-yellow-mustard-oil-1-litre-1l,All India,-,259,395,34.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-first-pressed-yellow-mustard-oil-1l-with-koffie-instant-coffee-100g-1l,All India,-,629,705,10.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-full-hanuman-chalisha-and-gayatri-mantra-box-na,All India,-,396,999,60.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-gold-premium-refined-cooking-oil-perfect-blend-of-rice-bran-sunflower-oil-na,All India,-,688,900,23.6,1
2026-05-21-1330,2026-05-21,amazon,jivo-gold-refined-oil-na,All India,-,1098,1300,15.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-gold-refined-oil-perfect-blend-of-rice-bran-sunflower-oil-na,All India,-,899,1050,14.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-green-cardamom-8mm-elaichi-na,All India,-,473,799,40.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-groundnut-oil-1-litre-1l,All India,-,199,560,64.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-groundnut-oil-2-litre-2l,All India,-,800,800,0,1
2026-05-21-1330,2026-05-21,amazon,jivo-groundnut-oil-5-litre-5l,All India,-,1239,2800,55.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-groundnut-oil-5l-cold-pressed-sunflower-oil-5l-5l,All India,-,2138,4150,48.5,1
