date,regime,sku,canonical_sku,platform,listing_id,ref_price,live_modal,live_min,live_max,in_stock,status,diff,diff_pct,stores_below_count,mrp_official,mrp_live
2026-07-28,BAU,CANOLA 1L,canola-oil-cold-pressed-1l,bigbasket,282779,249,288.65,251,375,true,ABOVE,39.65,15.92,0,375,375
2026-07-28,BAU,CANOLA 1L + 1L,,bigbasket,,529,,,,false,NOT_LISTED,,,0,750,
2026-07-28,BAU,CANOLA 1L POUCH,canola-omega3-rich-cooking-oil-1-l-1l,bigbasket,40309979,269,241.47,240.16,299,true,BELOW,-27.53,-10.23,33,299,299
2026-07-28,BAU,CANOLA 3L,,bigbasket,,799,,,,false,NOT_LISTED,,,0,690,
2026-07-28,BAU,CANOLA 4L,,bigbasket,,1189,,,,false,NOT_LISTED,,,0,1199,
2026-07-28,BAU,CANOLA 5L,canola-oil-cold-pressed-5l,bigbasket,282780,1159,1366,1366,1650,true,ABOVE,207,17.86,0,1650,1650
2026-07-28,BAU,CHIA SEEDS 200G,,bigbasket,,99,,,,false,NOT_LISTED,,,0,299,
2026-07-28,BAU,CHIA SEEDS 400G,,bigbasket,,209,,,,false,NOT_LISTED,,,0,599,
2026-07-28,BAU,CHIA SEEDS 800G,,bigbasket,,349,,,,false,NOT_LISTED,,,0,899,
2026-07-28,BAU,CINNAMON BARK 100G,,bigbasket,,99,,,,false,NOT_LISTED,,,0,299,
2026-07-28,BAU,CLOVE 100G,,bigbasket,,249,,,,false,NOT_LISTED,,,0,280,
2026-07-28,BAU,COCONUT 1L,,bigbasket,,559,,,,false,NOT_LISTED,,,0,700,
2026-07-28,BAU,COCONUT 200ML,,bigbasket,,149,,,,false,NOT_LISTED,,,0,285,
2026-07-28,BAU,COCONUT 500ML,,bigbasket,,259,,,,false,NOT_LISTED,,,0,695,
2026-07-28,BAU,COFFEE,,bigbasket,,249,,,,false,NOT_LISTED,,,0,350,
2026-07-28,BAU,CUMIN SEEDS 100G,,bigbasket,,75,,,,false,NOT_LISTED,,,0,249,
2026-07-28,BAU,EXTRA LIGHT 1+1L,,bigbasket,,1229,,,,false,NOT_LISTED,,,0,2798,
2026-07-28,BAU,EXTRA LIGHT 1L,extra-light-olive-oil-1l,bigbasket,40166398,599,743.85,639.45,1499,true,ABOVE,144.85,24.18,0,1499,1499
2026-07-28,BAU,EXTRA LIGHT 2L,extra-light-olive-oil-antioxidants-rich-light-cooking-medium-for-frying-grilling-2l,bigbasket,40250809,1159,1343,1343,2799,true,ABOVE,184,15.88,0,2799,2799
2026-07-28,BAU,EXTRA LIGHT 3L,,bigbasket,,1849,,,,false,NOT_LISTED,,,0,2200,
2026-07-28,BAU,EXTRA LIGHT 500ML,,bigbasket,,349,,,,false,NOT_LISTED,,,0,499,
2026-07-28,BAU,EXTRA LIGHT 5L,,bigbasket,,2699,,,,false,NOT_LISTED,,,0,6499,
2026-07-28,BAU,EXTRA VIRGIN 1L,extra-virgin-olive-oil-antioxidants-rich-suitable-for-salads-saute-1l,bigbasket,40250808,799,1012,1012,1799,true,ABOVE,213,26.66,0,1499,1799
2026-07-28,BAU,EXTRA VIRGIN 1L + 1L,,bigbasket,,1609,,,,false,NOT_LISTED,,,0,2998,
2026-07-28,BAU,EXTRA VIRGIN 200ML,,bigbasket,,199,,,,false,NOT_LISTED,,,0,350,
2026-07-28,BAU,EXTRA VIRGIN 250ML,,bigbasket,,219,,,,false,NOT_LISTED,,,0,450,
2026-07-28,BAU,EXTRA VIRGIN 2L,,bigbasket,,1619,,,,false,NOT_LISTED,,,0,2700,
2026-07-28,BAU,EXTRA VIRGIN 3L,,bigbasket,,2429,,,,false,NOT_LISTED,,,0,4000,
2026-07-28,BAU,EXTRA VIRGIN 500ML,,bigbasket,,419,,,,false,NOT_LISTED,,,0,675,
2026-07-28,BAU,EXTRA VIRGIN 5L,,bigbasket,,3799,,,,false,NOT_LISTED,,,0,7999,
2026-07-28,BAU,FLAX SEEDS 200G,,bigbasket,,99,,,,false,NOT_LISTED,,,0,249,
2026-07-28,BAU,FLAX SEEDS 400G,,bigbasket,,189,,,,false,NOT_LISTED,,,0,399,
2026-07-28,BAU,FLAX SEEDS 800G,,bigbasket,,369,,,,false,NOT_LISTED,,,0,750,
2026-07-28,BAU,GINGER ALE 200ML,,bigbasket,,49,,,,false,NOT_LISTED,,,0,100,
2026-07-28,BAU,GOLD 1+1,,bigbasket,,389,,,,false,NOT_LISTED,,,0,450,
2026-07-28,BAU,GOLD 1L,,bigbasket,,199,,,,false,NOT_LISTED,,,0,225,
2026-07-28,BAU,GOLD 5L,,bigbasket,,989,,,,false,NOT_LISTED,,,0,1049,
2026-07-28,BAU,GREEN CARDAMOM 100G,,bigbasket,,499,,,,false,NOT_LISTED,,,0,799,
2026-07-28,BAU,GROUNDNUT 1L,,bigbasket,,239,,,,false,NOT_LISTED,,,0,400,
2026-07-28,BAU,GROUNDNUT 5L,,bigbasket,,1239,,,,false,NOT_LISTED,,,0,2800,
2026-07-28,BAU,JIVO POMACE 1L,pomace-olive-oil-1l,bigbasket,40197820,429,548.25,374.85,1049,true,ABOVE,119.25,27.8,2,1049,1049
2026-07-28,BAU,JIVO POMACE 1L + 1L,,bigbasket,,869,,,,false,NOT_LISTED,,,0,2098,
2026-07-28,BAU,JIVO POMACE 2L,pomace-olive-oil-2l,bigbasket,40309980,869,1100,983.03,1129,true,ABOVE,231,26.58,0,1600,1449
2026-07-28,BAU,JIVO POMACE 5L,,bigbasket,,1999,,,,false,NOT_LISTED,,,0,4999,
2026-07-28,BAU,JIVO PUNJABI SHIKANJI 160 MLS,,bigbasket,,219,,,,false,NOT_LISTED,,,0,480,
2026-07-28,BAU,JIVO WATER 1L,,bigbasket,,20,,,,false,NOT_LISTED,,,0,30,
2026-07-28,BAU,JIVO WATER 250ML,,bigbasket,,119,,,,false,NOT_LISTED,,,0,360,
2026-07-28,BAU,JIVO WATER 500 MLS,,bigbasket,,12,,,,false,NOT_LISTED,,,0,15,
2026-07-28,BAU,MUSTARD 1L,cold-press-kachi-ghani-mustard-oil-1l,bigbasket,40166395,209,202.08,163,255,true,BELOW,-6.92,-3.31,110,255,255
2026-07-28,BAU,MUSTARD 1L + 1L,,bigbasket,,429,,,,false,NOT_LISTED,,,0,500,
2026-07-28,BAU,MUSTARD 1L POUCH,,bigbasket,,219,,,,false,NOT_LISTED,,,0,250,
2026-07-28,BAU,MUSTARD 3L,,bigbasket,,629,,,,false,NOT_LISTED,,,0,765,
2026-07-28,BAU,MUSTARD 4L,,bigbasket,,839,,,,false,NOT_LISTED,,,0,1000,
2026-07-28,BAU,MUSTARD 5L,cold-press-kachi-ghani-mustard-oil-5l,bigbasket,40166396,999,981.13,904.75,1250,true,BELOW,-17.87,-1.79,141,1250,1250
2026-07-28,BAU,POMACE 3L,,bigbasket,,1309,,,,false,NOT_LISTED,,,0,3050,
2026-07-28,BAU,PUMPKIN SEEDS 200G,,bigbasket,,209,,,,false,NOT_LISTED,,,0,399,
2026-07-28,BAU,PUMPKIN SEEDS 400G,,bigbasket,,399,,,,false,NOT_LISTED,,,0,699,
2026-07-28,BAU,PUMPKIN SEEDS 800G,,bigbasket,,789,,,,false,NOT_LISTED,,,0,1299,
2026-07-28,BAU,PUNJABI JEERA 160ML,,bigbasket,,219,,,,false,NOT_LISTED,,,0,360,
2026-07-28,BAU,QUINOA SEEDS 200G,,bigbasket,,119,,,,false,NOT_LISTED,,,0,199,
2026-07-28,BAU,QUINOA SEEDS 400G,,bigbasket,,179,,,,false,NOT_LISTED,,,0,299,
2026-07-28,BAU,QUINOA SEEDS 800G,,bigbasket,,259,,,,false,NOT_LISTED,,,0,399,
2026-07-28,BAU,RICE BRAN 1L,,bigbasket,,199,,,,false,NOT_LISTED,,,0,285,
2026-07-28,BAU,RICE BRAN 1L + 1L,,bigbasket,,389,,,,false,NOT_LISTED,,,0,570,
2026-07-28,BAU,RICE BRAN 4L,,bigbasket,,759,,,,false,NOT_LISTED,,,0,1140,
2026-07-28,BAU,RICE BRAN 5L,,bigbasket,,959,,,,false,NOT_LISTED,,,0,1425,
2026-07-28,BAU,ROSEMARY LEAVES 150 GMS,,bigbasket,,179,,,,false,NOT_LISTED,,,0,499,
2026-07-28,BAU,SAFFRON 1GMS,,bigbasket,,449,,,,false,NOT_LISTED,,,0,899,
2026-07-28,BAU,SANO CANOLA 1L,,bigbasket,,259,,,,false,NOT_LISTED,,,0,475,
2026-07-28,BAU,SANO CANOLA 5L,,bigbasket,,1249,,,,false,NOT_LISTED,,,0,1950,
2026-07-28,BAU,SANO CLASSIC 1L,,bigbasket,,589,,,,false,NOT_LISTED,,,0,1399,
2026-07-28,BAU,SANO CLASSIC 5L,,bigbasket,,2709,,,,false,NOT_LISTED,,,0,6499,
2026-07-28,BAU,SANO MUSTARD 1L,,bigbasket,,209,,,,false,NOT_LISTED,,,0,235,
2026-07-28,BAU,SANO MUSTARD 5L,,bigbasket,,999,,,,false,NOT_LISTED,,,0,1200,
2026-07-28,BAU,SANO POMACE 1L,,bigbasket,,419,,,,false,NOT_LISTED,,,0,999,
2026-07-28,BAU,SANO POMACE 5L,,bigbasket,,2069,,,,false,NOT_LISTED,,,0,4499,
2026-07-28,BAU,SANO SOYABEAN 1L,,bigbasket,,199,,,,false,NOT_LISTED,,,0,225,
2026-07-28,BAU,SANO SOYABEAN 5L,,bigbasket,,949,,,,false,NOT_LISTED,,,0,1450,
2026-07-28,BAU,SANO SUNFLOWER 1L,,bigbasket,,219,,,,false,NOT_LISTED,,,0,280,
2026-07-28,BAU,SANO SUNFLOWER 5L,,bigbasket,,1069,,,,false,NOT_LISTED,,,0,1475,
2026-07-28,BAU,SESAME 1L + 1L,,bigbasket,,689,,,,false,NOT_LISTED,,,0,1200,
2026-07-28,BAU,SESAME OIL 1L,,bigbasket,,349,,,,false,NOT_LISTED,,,0,600,
2026-07-28,BAU,SO OLIVE 1L,,bigbasket,,239,,,,false,NOT_LISTED,,,0,325,
2026-07-28,BAU,SO OLIVE 1L + 1L,,bigbasket,,569,,,,false,NOT_LISTED,,,0,650,
2026-07-28,BAU,SO OLIVE 5L,,bigbasket,,1419,,,,false,NOT_LISTED,,,0,1625,
2026-07-28,BAU,SODA 750ML,,bigbasket,,15,,,,false,NOT_LISTED,,,0,30,
2026-07-28,BAU,SODA LEMON 750ML,fizzy-water-flavoured-with-lemon-750ml,bigbasket,40335332,45,55,55,60,true,ABOVE,10,22.22,0,55,55
2026-07-28,BAU,SOYABEAN 1L,,bigbasket,,209,,,,false,NOT_LISTED,,,0,225,
2026-07-28,BAU,SOYABEAN 1L + 1L,,bigbasket,,409,,,,false,NOT_LISTED,,,0,1100,
2026-07-28,BAU,SOYABEAN 1L POUCH,,bigbasket,,209,,,,false,NOT_LISTED,,,0,199,
2026-07-28,BAU,SOYABEAN 5L,,bigbasket,,999,,,,false,NOT_LISTED,,,0,1100,
2026-07-28,BAU,SPRING WATER 750ML,fizzy-water-flavoured-with-peach-750ml,bigbasket,40335333,50,55,55,60,true,ABOVE,5,10,0,55,55
2026-07-28,BAU,SUNFLOWER 1L,cold-pressed-sunflower-oil-1l,bigbasket,40249993,209,177.73,177.73,275,true,BELOW,-31.27,-14.96,205,275,275
2026-07-28,BAU,SUNFLOWER 1L + 1L,,bigbasket,,449,,,,false,NOT_LISTED,,,0,550,
2026-07-28,BAU,SUNFLOWER 3L,,bigbasket,,679,,,,false,NOT_LISTED,,,0,825,
2026-07-28,BAU,SUNFLOWER 4L,,bigbasket,,909,,,,false,NOT_LISTED,,,0,1038,
2026-07-28,BAU,SUNFLOWER 5L,sunflower-oil-cold-pressed-fortified-with-vitamins-a-d-chemical-free-5l,bigbasket,40249992,999,882.83,882.83,1350,true,BELOW,-116.17,-11.63,158,1350,1350
2026-07-28,BAU,SUNFLOWER SEEDS 200G,,bigbasket,,139,,,,false,NOT_LISTED,,,0,299,
2026-07-28,BAU,SUNFLOWER SEEDS 400G,,bigbasket,,259,,,,false,NOT_LISTED,,,0,499,
2026-07-28,BAU,SUNFLOWER SEEDS 800G,,bigbasket,,389,,,,false,NOT_LISTED,,,0,899,
2026-07-28,BAU,WG MANGO JUICE 500ML,mango-healthy-wheatgrass-juice-500ml,bigbasket,40335340,39,100,100,125,true,ABOVE,61,156.41,0,100,100
2026-07-28,BAU,YELLOW MUSTARD 1L,,bigbasket,,269,,,,false,NOT_LISTED,,,0,375,
2026-07-28,BAU,YELLOW MUSTARD 1L + 1L,,bigbasket,,529,,,,false,NOT_LISTED,,,0,750,
2026-07-28,BAU,YELLOW MUSTARD 5L,,bigbasket,,1329,,,,false,NOT_LISTED,,,0,2000,
2026-07-29,BAU,A2 GHEE 1L,jivo-a2-cow-ghee-1-litre-traditional-bilona-method-prepared-from-a2-cow-milk-rich-aroma-and-distinct-flavour-for-diverse-culinary-applications-suitable-for-cooking-frying-baking-indian-recipes-1l,amazon,B0B2RW9N9F,1409,,,,false,OOS,,,0,4000,2380
2026-07-29,BAU,A2 GHEE 500ML,jivo-a2-ghee-500-ml-bilona-method-traditionally-prepared-from-a2-cow-milk-suitable-for-cooking-frying-baking-indian-recipes-rich-aroma-and-distinct-flavour-for-diverse-culinary-applications-500ml,amazon,B0B2S1F6R8,759,,,,false,OOS,,,0,2200,2380
2026-07-29,BAU,BASIL SEEDS 200G,jivo-raw-basil-seeds-for-weight-loss-200gm-sabja-seed-takmuria-seeds-200g-high-fibre-and-omega-3-200ml,amazon,B0D8TN56P9,79,,,,false,OOS,,,0,349,620
2026-07-29,BAU,BASIL SEEDS 400G,jivo-raw-basil-seeds-for-weight-loss-400gm-sabja-seed-takmuria-seeds-400g-high-fibre-and-omega-3-400ml,amazon,B0D8VZKFHG,189,,,,false,OOS,,,0,599,550
2026-07-29,BAU,BASIL SEEDS 800G,jivo-raw-basil-seeds-for-weight-loss-sabja-seeds-tukmaria-seeds-high-in-fiber-omega3-nutrients-ideal-for-smoothies-drinks-and-baking-100-natural-vegan-glutenfree-800g-800ml,amazon,B0D8VZ1JLD,349,,,,false,OOS,,,0,1099,999
2026-07-29,BAU,BLACK CARDAMOM 100G,jivo-black-cardamom-badi-elaichi-sabut-moti-kali-elaichi-whole-organic-black-cardamom-perfect-for-cooking-baking-seasoning-adds-flavor-to-dishes-no-artificial-colours-or-preservatives-100g-100ml,amazon,B0D7CXGP3D,289,,,,false,OOS,,,0,549,150
2026-07-29,BAU,BLACK OLIVE 470G,jivo-black-sliced-olives-470g-finest-olives-from-egypt-evenly-cut-black-olive-slices-suitable-for-pizza-pasta-salads-wraps-ready-to-eat-snack-smart-choice-470ml,amazon,B0DS69LNFB,249,,,,false,OOS,,,0,399,750
2026-07-29,BAU,BLACK PEPPER 100G,jivo-black-pepper-whole-natural-peppercorns-premium-kali-mirch-perfect-for-cooking-baking-seasoning-no-artificial-colors-preservatives-or-taste-enhancers-pepper-100g-100ml,amazon,B0D8L8NR8Q,145,,,,false,OOS,,,0,399,278
2026-07-29,BAU,CANOLA 1+1L,jivo-canola-cold-pressed-edible-oil-11-litres-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-cold-pressed-oil-for-cooking-2l,amazon,B0152TWWSQ,529,469,469,469,true,BELOW,-60,-11.34,1,750,750
2026-07-29,BAU,CANOLA 1L,jivo-canola-cold-pressed-edible-oil-1-litre-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-cold-pressed-oil-for-cooking-1l,amazon,B09MJ6QDX7,249,233,233,233,true,BELOW,-16,-6.43,1,375,375
2026-07-29,BAU,CANOLA 1L + 1L,jivo-canola-oil1-litre-cold-press-cooking-oil-for-daily-use-lowest-in-saturated-fat-2l,amazon,B0CZP26VVN,529,466,466,466,true,BELOW,-63,-11.91,1,750,750
2026-07-29,BAU,CANOLA 1L POUCH,jivo-canola-oil1-litre-refined-pouch-cooking-oil-for-daily-use-recommended-by-indian-medical-association-1l,amazon,B07M6FYXWL,269,259,259,259,true,BELOW,-10,-3.72,1,299,299
2026-07-29,BAU,CANOLA 3L,jivo-canola-cold-pressed-edible-oil-3-litres-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-cold-pressed-oil-for-cooking-3l,amazon,B078T3Q3SH,799,,,,false,OOS,,,0,690,295
2026-07-29,BAU,CANOLA 4L,jivo-canola-cold-pressed-edible-oil-4-litres-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-cold-pressed-oil-for-cooking-4l,amazon,B0FPMH5Q4S,1189,,,,false,OOS,,,0,1199,1300
2026-07-29,BAU,CANOLA 5L,jivo-canola-cold-pressed-edible-oil-5-litres-cooking-oil-for-daily-use-ideal-for-roasting-frying-baking-all-types-of-cuisines-cold-pressed-oil-for-cooking-5l,amazon,B077ZN4G28,1159,1159,1159,1159,true,MATCH,0,0,0,1650,1650
2026-07-29,BAU,CHIA SEEDS 200G,jivo-premium-raw-chia-seeds-i-eating-seeds-for-weight-loss-management-rich-in-calcium-protein-fiber-omega-3-non-gmo-and-fibre-reusable-antioxidant-healthy-breakfast-snack-200g-200ml,amazon,B0CRF3ZQWL,99,,,,false,OOS,,,0,299,620
2026-07-29,BAU,CHIA SEEDS 400G,jivo-premium-raw-chia-seeds-i-eating-seeds-for-weight-loss-management-rich-in-calcium-protein-fiber-omega-3-non-gmo-and-fibre-reusable-antioxidant-healthy-breakfast-snack-400g-400ml,amazon,B0CRH5W2R7,209,,,,false,OOS,,,0,599,620
2026-07-29,BAU,CHIA SEEDS 800G,jivo-premium-raw-chia-seeds-i-eating-seeds-for-weight-loss-management-rich-in-calcium-protein-fiber-omega-3-non-gmo-and-fibre-reusable-antioxidant-healthy-breakfast-snack-800g-800ml,amazon,B0CRHR4KYS,349,,,,false,OOS,,,0,899,620
2026-07-29,BAU,CINNAMON BARK 100G,jivo-organic-cinnamon-sticks-bark-finest-dalchini-sticks-whole-spices-sourced-from-premium-origins-no-artificial-colors-or-preservatives-pack-for-cooking-seasoning-100g-100ml,amazon,B0D7CVQG35,99,,,,false,OOS,,,0,299,495
2026-07-29,BAU,CLOVE 100G,jivo-whole-clove-100-gm-no-artificial-colours-or-preservatives-100ml,amazon,B0D7CZ3WYW,249,,,,false,OOS,,,0,280,1250
2026-07-29,BAU,COCONUT 1L,jivo-pure-extra-virgin-coconut-oil-1-litre-nourishing-oil-bottle-for-skin-hair-growth-baby-massage-good-for-salad-dressing-zero-cholesterol-and-trans-fat-keto-diet-cooking-1l,amazon,B0BZ8K3DQP,559,499,499,499,true,BELOW,-60,-10.73,1,700,700
2026-07-29,BAU,COCONUT 200ML,jivo-pure-extra-virgin-coconut-oil-200ml-nourishing-oil-bottle-for-skin-hair-growth-baby-massage-good-for-salad-dressing-zero-cholesterol-and-trans-fat-keto-diet-cooking-200ml,amazon,B0CGM7KSFV,149,,,,false,OOS,,,0,285,295
2026-07-29,BAU,COCONUT 500ML,jivo-pure-extra-virgin-coconut-oil-500-ml-nourishing-oil-bottle-for-skin-hair-growth-baby-massage-good-for-salad-dressing-zero-cholesterol-and-trans-fat-keto-diet-cooking-500ml,amazon,B0CGN9Y3PT,259,,,,false,OOS,,,0,695,295
2026-07-29,BAU,COFFEE,jivo-koffie-instant-smooth-premium-coffee-100-gm-soluble-instant-coffee-powder-easy-to-prepare-with-rich-aroma-and-taste-coffee-for-daily-use-100ml,amazon,B0C8Z7SZG6,249,249,249,249,true,MATCH,0,0,0,350,350
2026-07-29,BAU,CUMIN SEEDS 100G,jivo-cumin-seeds-fresh-aromatic-natural-spice-for-cooking-no-added-colours-or-preservatives-perfect-for-baking-seasoning-and-flavoring-glutenfree-whole-jeera-seeds-100g-100ml,amazon,B0D8PMQCBV,75,,,,false,OOS,,,0,249,278
2026-07-29,BAU,EXTRA LIGHT 1+1L,jivo-extra-light-olive-oil-2-litre-imported-from-spain-everyday-cooking-dressings-salads-soups-dips-marinades-low-in-saturated-fat-olive-oil-in-convenient-pet-bottle-for-easy-pouring-2l,amazon,B07WSJ45Q4,1229,1099,1099,1099,true,BELOW,-130,-10.58,1,2798,1998
2026-07-29,BAU,EXTRA LIGHT 1L,jivo-extra-light-olive-oil-1-litre-imported-from-spain-everyday-cooking-dressings-salad-soups-dips-and-marinades-all-culinary-uses-light-flavorful-high-mufa-rich-in-antioxidants-1l,amazon,B09HZY97FR,599,480,480,480,true,BELOW,-119,-19.87,1,1499,1499
2026-07-29,BAU,EXTRA LIGHT 2L,jivo-extra-light-olive-oil-2-litre-imported-from-spain-everyday-cooking-dressings-salads-soups-dips-marinades-low-in-saturated-fat-olive-oil-in-convenient-pet-bottle-for-easy-pouring-2l,amazon,B09NXCPZW1,1159,1129,1129,1129,true,BELOW,-30,-2.59,1,2799,2799
2026-07-29,BAU,EXTRA LIGHT 3L,jivo-extra-light-olive-oil-3-litre-imported-from-spain-recommended-for-daily-cooking-roasting-frying-baking-all-types-of-cuisines-low-in-saturated-fat-3l,amazon,B097ZZTW5C,1849,1599,1599,1599,true,BELOW,-250,-13.52,1,2200,3899
2026-07-29,BAU,EXTRA LIGHT 500ML,jivo-extra-light-olive-oil-500ml-imported-from-spain-everyday-use-for-cooking-dressings-salad-soups-dips-and-marinades-light-flavorful-high-mufa-rich-in-antioxidants-500ml,amazon,B0D9DBHG18,349,339,339,339,true,BELOW,-10,-2.87,1,499,499
2026-07-29,BAU,EXTRA LIGHT 5L,jivo-extra-light-olive-oil-5-litre-tin-imported-from-spain-recommendable-daily-cooking-for-roasting-frying-baking-all-type-of-cuisines-low-saturated-fat-low-saturated-fat-5l,amazon,B07MNWTBDT,2699,2699,2699,2699,true,MATCH,0,0,0,6499,6499
2026-07-29,BAU,EXTRA VIRGIN 1L,jivo-extra-virgin-olive-oil-1-litre-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-cooking-oil-ideal-for-dressings-salad-and-soups-dips-marinades-1l,amazon,B093BMGPQC,799,779,779,779,true,BELOW,-20,-2.5,1,1499,1799
2026-07-29,BAU,EXTRA VIRGIN 1L + 1L,jivo-extra-virgin-olive-oil-1-litre-contains-vitamin-e-low-in-saturated-fat-natural-cooking-oil-for-dressings-salad-and-soups-dips-marinades-pack-of-2-2l,amazon,B0CZP31DXK,1609,1598,1598,1598,true,BELOW,-11,-0.68,1,2998,1998
2026-07-29,BAU,EXTRA VIRGIN 200ML,jivo-extra-virgin-olive-oil-200-ml-pet-bottle-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-cooking-oil-ideal-use-for-dressings-salad-and-soups-dips-marinades-200ml,amazon,B0CGNBY24B,199,,,,false,OOS,,,0,350,295
2026-07-29,BAU,EXTRA VIRGIN 250ML,jivo-extra-virgin-olive-oil-250-ml-glass-bottle-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-and-cold-pressed-cooking-oil-for-dressings-salad-and-soups-dips-marinades-250ml,amazon,B0CGM8QLXB,219,,,,false,OOS,,,0,450,295
2026-07-29,BAU,EXTRA VIRGIN 2L,jivo-extra-virgin-olive-oil-2-litre-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-and-cold-pressed-cooking-oil-ideal-for-dressings-salad-and-soups-dips-marinades-2l,amazon,B0CH13ZG5M,1619,,,,false,OOS,,,0,2700,4999
2026-07-29,BAU,EXTRA VIRGIN 3L,jivo-extra-virgin-olive-oil-3-litre-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-and-cold-pressed-cooking-oil-ideal-for-dressings-salad-and-soups-dips-marinades-3l,amazon,B0FQ2ZMFB9,2429,,,,false,OOS,,,0,4000,
2026-07-29,BAU,EXTRA VIRGIN 500ML,jivo-extra-virgin-olive-oil-500-ml-pet-bottle-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-and-cold-pressed-cooking-oil-for-dressings-salad-and-soups-dips-marinades-500ml,amazon,B0CGM7THVN,419,,,,false,OOS,,,0,675,4999
2026-07-29,BAU,EXTRA VIRGIN 5L,jivo-extra-virgin-olive-oil-5-litre-tin-imported-from-spain-contains-vitamin-e-low-in-saturated-fat-natural-and-cold-pressed-cooking-oil-ideal-for-dressings-salad-and-soups-dips-marinades-5l,amazon,B09XR2YK8S,3799,,,,false,OOS,,,0,7999,999
2026-07-29,BAU,FLAX SEEDS 200G,jivo-flax-seeds-raw-alsi-seeds-for-eating-high-in-protein-iron-dietary-fibre-rich-in-essential-nutrients-ideal-for-adding-to-smoothies-salads-yogurt-baking-healthy-snack-option-200g-200ml,amazon,B0D8TPCV16,99,,,,false,OOS,,,0,249,600
2026-07-29,BAU,FLAX SEEDS 400G,jivo-flax-seeds-raw-alsi-seeds-for-smoothies-hair-growth-baking-more-rich-in-omega3-fiber-protein-essential-nutrients-100-natural-vegan-glutenfree-for-optimal-health-400g-400ml,amazon,B0D8TMZ523,189,,,,false,OOS,,,0,399,599
2026-07-29,BAU,FLAX SEEDS 800G,jivo-organic-flax-seeds-raw-alsi-seeds-for-smoothies-cereals-baking-more-rich-in-omega3-fiber-protein-essential-nutrients-100-natural-vegan-glutenfree-for-optimal-health-800g-800ml,amazon,B0D8TN9B9B,369,,,,false,OOS,,,0,750,599
2026-07-29,BAU,GINGER ALE 200ML,jivo-healthy-wheatgrass-body-detoxifying-immunity-booster-juice-sugar-free-200-ml-200ml,amazon,B0CYHFFZXG,49,,,,false,OOS,,,0,100,480
2026-07-29,BAU,GOLD 1+1,jivo-gold-refined-oil-blend-of-rice-bran-oil-sunflower-oil-cooking-oil-pro-healthy-lifestyle-edible-oil-1-litre-pack-of-2-2l,amazon,B0CWNVJN3B,389,,,,false,OOS,,,0,450,295
2026-07-29,BAU,GOLD 1L,jivo-gold-premium-refined-cooking-oil-perfect-blend-of-rice-bran-sunflower-oil-natural-antioxidants-1-litre-pack-1l,amazon,B0CT5MYSDS,199,,,,false,OOS,,,0,225,999
2026-07-29,BAU,GOLD 5L,jivo-gold-refined-oil-perfect-blend-of-rice-bran-sunflower-oil-cooking-oil-rich-in-antioxidants-vitamins-pro-lifestyle-5l-family-pack-5l,amazon,B0C9Q1S6QG,989,,,,false,OOS,,,0,1049,999
2026-07-29,BAU,GREEN CARDAMOM 100G,jivo-green-cardamom-8mm-elaichi-whole-natural-spices-no-artificial-colors-or-preservatives-distinctive-flavor-aroma-premium-idukki-cardamom-for-cooking-baking-tea-100g-100ml,amazon,B0D7CZD2PB,499,499,499,499,true,MATCH,0,0,0,799,799
2026-07-29,BAU,GROUNDNUT 1L,jivo-groundnut-oil-1-litre-cold-pressed-unrefined-peanut-oil-for-cooking-vitamin-a-d-fortified-chemicalfree-ground-nut-oil-1l-1l,amazon,B0CKFFW9B6,239,239,239,239,true,MATCH,0,0,0,400,560
2026-07-29,BAU,GROUNDNUT 5L,jivo-groundnut-oil-5-litre-cold-pressed-unrefined-peanut-oil-for-cooking-vitamin-a-d-fortified-chemicalfree-ground-nut-oil-5l,amazon,B0CKFFGC31,1239,1103,1103,1103,true,BELOW,-136,-10.98,1,2800,2800
2026-07-29,BAU,JIVO POMACE 1L,jivo-daily-cooking-pomace-olive-oil-1-litre-imported-from-spain-rich-in-monounsaturated-fatty-acids-low-in-saturated-fat-ideal-for-roasting-frying-and-baking-1l,amazon,B0821DNF2W,429,380,380,380,true,BELOW,-49,-11.42,1,1049,649
2026-07-29,BAU,JIVO POMACE 1L + 1L,jivo-daily-cooking-pomace-olive-oil-1-litre-rich-in-mufa-low-in-saturated-fat-2l,amazon,B0CZP46SJX,869,760,760,760,true,BELOW,-109,-12.54,1,2098,1298
